"","X","series","treespec","categ","elev","corS90","corS20","size","age","cordif","site_code","qup","species"
"353",433,"V002317FASY","FASY","moderate",1070,-0.0863191900066611,0.0806398303939724,47702.6845555555,82,0.166959020400634,"V002317FASY",FALSE,"FASY"
"354",435,"P000821FASY","FASY","rich",594,0.0775055933397993,0.0102195955795821,180534.899901701,164.173913043478,-0.0672859977602172,"P000821FASY",FALSE,"FASY"
"355",437,"P000807PCAB","PCAB","moderate",397,0.714694239173175,0.444702571713663,74175.2809307479,74.1052631578947,-0.269991667459512,"P000807PCAB",FALSE,"PCAB"
"356",438,"M000125QUSP","QUSP","moderate",200,0.0918688856066805,-0.0358674017892616,158225.0112,150.4,-0.127736287395942,"M000125QUSP",TRUE,"QUSP"
"357",439,"V002368PCAB","PCAB","moist",375,0.150014142021113,0.371532433129031,148488.2400375,90.75,0.221518291107918,"V002368PCAB",FALSE,"PCAB"
"358",440,"V002217PCAB","PCAB","acid",330,0.294997838129296,0.428549412833306,84683.9823718837,86.6052631578947,0.13355157470401,"V002217PCAB",FALSE,"PCAB"
"359",441,"T005037QURO","QURO","rich",417,0.334207561211605,0.259165445535644,51064.1997716263,49.8235294117647,-0.075042115675961,"T005037QURO",TRUE,"QUSP"
"360",444,"C004215PCAB","PCAB","moist",729,0.0785126824576022,0.00099345027093168,767399852.636488,108.636363636364,-0.0775192321866705,"C004215PCAB",FALSE,"PCAB"
"361",445,"P810125PCAB","PCAB","rich",1020.25,-0.27095918126844,0.188024698301372,486865.2555,253.5,0.458983879569812,"P810125PCAB",FALSE,"PCAB"
"362",447,"C004043PISY","PISY","acid",536,0.11813360765092,0.101167621825352,54769.3885056,98.76,-0.016965985825568,"C004043PISY",FALSE,"PISY"
"363",449,"C004015PCAB","PCAB","acid",634,0.0403565019229514,0.445158631763092,111955.3021632,76.84,0.404802129840141,"C004015PCAB",FALSE,"PCAB"
"364",450,"V002360PCAB","PCAB","moderate",350,0.663512661432768,0.672372126479838,100279.103125,56.0833333333333,0.00885946504707003,"V002360PCAB",FALSE,"PCAB"
"365",451,"U006007PCAB","PCAB","moderate",709,-0.0250289643020887,-0.107467232613412,86726.9654625,80.25,-0.0824382683113233,"U006007PCAB",FALSE,"PCAB"
"366",453,"P000010QURO","QURO","acid",275,-0.14080391002319,0.0802569250874735,156799.571528926,79.0909090909091,0.221060835110663,"P000010QURO",TRUE,"QUSP"
"367",454,"M000129PCAB","PCAB","acid",768,-0.276707746779774,-0.167119341238304,99353.859107438,53.0909090909091,0.10958840554147,"M000129PCAB",FALSE,"PCAB"
"368",455,"V002310PCAB","PCAB","acid",775,-0.0578322847502314,-0.0670794696002263,83934.1399224377,81.8947368421053,-0.0092471848499949,"V002310PCAB",FALSE,"PCAB"
"369",456,"P800049QUSP","QUSP","moderate",385,0.275328515572512,0.394029832105268,112834.43280375,85.45,0.118701316532756,"P800049QUSP",TRUE,"QUSP"
"370",458,"P800013FASY","FASY","moderate",833.954,-0.338209692451387,0.189625679494123,157171.669197531,203.888888888889,0.52783537194551,"P800013FASY",FALSE,"FASY"
"371",460,"P800007FASY","FASY","acid",1107.05,-0.521003240216888,-0.42468434796639,116709.655518518,167.666666666667,0.0963188922504981,"P800007FASY",FALSE,"FASY"
"372",461,"P800031PCAB","PCAB","rich",672,0.281328631425551,0.404981517735055,205988.44041358,125.444444444444,0.123652886309504,"P800031PCAB",FALSE,"PCAB"
"373",462,"C004212PCAB","PCAB","moist",729,-0.0283658429657958,-0.0290988935305355,450012248.026286,53,-0.000733050564739702,"C004212PCAB",FALSE,"PCAB"
"374",463,"M003814ABAL","ABAL","moderate",657,0.00884804996397749,0.133367678823569,121151.52100346,105.470588235294,0.124519628859592,"M003814ABAL",FALSE,"ABAL"
"375",464,"P800026PCAB","PCAB","acid",951.413,-0.297493342049754,-0.144138213371334,135160.251140496,131.636363636364,0.15335512867842,"P800026PCAB",FALSE,"PCAB"
"376",465,"P800054QURO","QURO","extreme",355,0.477078175831912,0.43420272486909,18892.5498251418,107.173913043478,-0.042875450962822,"P800054QURO",TRUE,"QUSP"
"377",466,"P810114PCAB","PCAB","moist",1020.25,-0.354347182833762,0.139236575364584,163817.255910026,161.245833333333,0.493583758198346,"P810114PCAB",FALSE,"PCAB"
"378",467,"C004017PISY","PISY","acid",467,0.0365622218251899,0.0293157773057183,44306.7565902778,123.833333333333,-0.0072464445194716,"C004017PISY",FALSE,"PISY"
"379",468,"C004111FASY","FASY","extreme",582,-0.0977987347426621,-0.015483853321033,222280.085432099,226.111111111111,0.0823148814216291,"C004111FASY",FALSE,"FASY"
"380",469,"C004079QUSP","QUsp","moderate",433,0.145904535924779,0.0860634487254274,84440.60044,115.15,-0.0598410871993516,"C004079QUSP",TRUE,"QUSP"
"381",471,"C004005FASY","FASY","moderate",467,0.648766742427304,0.580339356389787,48084.4444834711,54.7727272727273,-0.0684273860375171,"C004005FASY",FALSE,"FASY"
"382",472,"P810703FASY","FASY","moderate",589.78,-0.13714345052261,-0.106758424998192,263713.323328,147.28,0.030385025524418,"P810703FASY",FALSE,"FASY"
"383",473,"V002357PCAB","PCAB","acid",410,0.316340029743108,0.477052325215392,61693.1953884297,75.2727272727273,0.160712295472284,"V002357PCAB",FALSE,"PCAB"
"384",474,"P800027FASY","FASY","acid",802,-0.265759519364608,-0.0729603720190433,138799.318666667,122,0.192799147345565,"P800027FASY",FALSE,"FASY"
"385",475,"V002299PCAB","PCAB","acid",500,-0.145263321824239,0.0457607481184428,54461.3875,81.25,0.191024069942682,"V002299PCAB",FALSE,"PCAB"
"386",476,"P000812PCAB","PCAB","rich",621,-0.0250929924328083,0.0614515474258068,146275.571304348,110.565217391304,0.0865445398586151,"P000812PCAB",FALSE,"PCAB"
"387",477,"P000103PISY","PISY","moist",373.557273,0.342034238172023,0.246705370070123,57626.6094674556,78.8076923076923,-0.0953288681019,"P000103PISY",FALSE,"PISY"
"388",478,"P800003FASY","FASY","rich",1000.35,-0.141745130673919,0.123125479447006,60761.9395216837,69.1071428571429,0.264870610120925,"P800003FASY",FALSE,"FASY"
"389",479,"V002207PCAB","PCAB","moderate",558,0.149942143725849,0.530830704415821,102317.00984375,80.275,0.380888560689972,"V002207PCAB",FALSE,"PCAB"
"390",480,"V002372PCAB","PCAB","moist",635,0.016172246428923,0.506472742157275,147677.299371882,61.7619047619048,0.490300495728352,"V002372PCAB",FALSE,"PCAB"
"391",481,"M000126PCAB","PCAB","moist",775,-0.195535089833684,-0.254760912238136,87579.3165,71,-0.059225822404452,"M000126PCAB",FALSE,"PCAB"
"392",482,"P810802FASY","FASY","extreme",930.54,-0.0419564021040595,-0.331090892336413,80897.984,148,-0.289134490232353,"P810802FASY",FALSE,"FASY"
"393",483,"P000123PCAB","PCAB","moist",1214.185451,-0.256108450121883,0.0439478978429069,104976.6142656,93.28,0.30005634796479,"P000123PCAB",FALSE,"PCAB"
"394",484,"V002375PCAB","PCAB","moderate",640,-0.0273546275020967,0.373108099776415,120542.083892857,76.9285714285714,0.400462727278512,"V002375PCAB",FALSE,"PCAB"
"395",485,"V002413PCAB","PCAB","moist",540,0.10893572310085,0.311646014764106,139132.903135734,93.5789473684211,0.202710291663256,"V002413PCAB",FALSE,"PCAB"
"396",486,"P000839FASY","FASY","extreme",760,-0.147433888010289,-0.137710197852406,231764.209257396,195.307692307692,0.00972369015788299,"P000839FASY",FALSE,"FASY"
"397",487,"P000238PCAB","PCAB","extreme",1320,-0.208098609240344,-0.41810042166649,68977.9040113028,92.1219512195122,-0.210001812426146,"P000238PCAB",FALSE,"PCAB"
"398",489,"P800022ABAL","ABAL","extreme",796.61,-0.184923850656152,0.173568583993301,146545.43744,144.4,0.358492434649453,"P800022ABAL",FALSE,"ABAL"
"399",490,"P810177PCAB","PCAB","moist",897,0.194055553514981,0.0324257217757478,349666.46,110,-0.161629831739233,"P810177PCAB",FALSE,"PCAB"
"400",491,"V002330PCAB","PCAB","moderate",525,0.518921740418436,0.551636783672507,107475.652146814,63.9473684210526,0.032715043254071,"V002330PCAB",FALSE,"PCAB"
"401",492,"C004105PCAB","PCAB","extreme",685,-0.224206682241703,0.196000147907403,44848.14928125,50.75,0.420206830149106,"C004105PCAB",FALSE,"PCAB"
"402",494,"P000254PISY","PISY","extreme",370,-0.0990408123802531,-0.114210450830142,103779.531333333,139,-0.0151696384498889,"P000254PISY",FALSE,"PISY"
"403",496,"M000019PCAB","PCAB","acid",753,-0.0463253964879398,0.576480542956059,102784.291459834,69.1052631578947,0.622805939443999,"M000019PCAB",FALSE,"PCAB"
"404",498,"M000029PCAB","PCAB","moderate",500,0.345352728898108,0.612483917337822,119389.633125,73.5,0.267131188439714,"M000029PCAB",FALSE,"PCAB"
"405",500,"P810124PCAB","PCAB","moist",1020.25,-0.337307890876662,0.138967183946931,238982.778354121,186.766423357664,0.476275074823593,"P810124PCAB",FALSE,"PCAB"
"406",501,"V002385PCAB","PCAB","moist",773,0.078627623868361,0.239964159518437,70611.3986228923,76.0281690140845,0.161336535650076,"V002385PCAB",FALSE,"PCAB"
"407",503,"M000078PISY","PISY","moderate",650,0.416193957974171,0.0281672979113547,206780.548,78,-0.388026660062816,"M000078PISY",FALSE,"PISY"
"408",504,"P810005FASY","FASY","rich",778.71,-0.153017462639216,0.0915704870869597,179724.265331976,186.466076696165,0.244587949726176,"P810005FASY",FALSE,"FASY"
"409",505,"P000120PISY","PISY","extreme",381.664002,0.264168333335632,0.306187552055566,66584.9533224852,94.7307692307692,0.042019218719934,"P000120PISY",FALSE,"PISY"
"410",506,"M000075QUPE","QUPE","moderate",440,0.17626432683296,0.400890361976484,94063.941322449,119.885714285714,0.224626035143524,"M000075QUPE",TRUE,"QUSP"
"411",507,"M000031PCAB","PCAB","moderate",523,0.546286666525644,0.735760304160832,78610.4696193772,60.5882352941176,0.189473637635188,"M000031PCAB",FALSE,"PCAB"
"412",508,"P000139PCAB","PCAB","acid",992.901878,-0.190099402349267,0.116780100653495,95366.706624,100.8,0.306879503002762,"P000139PCAB",FALSE,"PCAB"
"413",509,"P000154PCAB","PCAB","rich",580,0.0477370306477319,0.273188735597028,314090.56101625,120.65,0.225451704949296,"P000154PCAB",FALSE,"PCAB"
"414",510,"P800030FASY","FASY","moderate",1005.14,-0.302173841346778,-0.0830925497921623,135572.037964497,190.307692307692,0.219081291554616,"P800030FASY",FALSE,"FASY"
"415",512,"C004218PISY","PISY","moist",732,0.579193387756719,-0.0821112493719064,788960982.83457,78.8181818181818,-0.661304637128625,"C004218PISY",FALSE,"PISY"
"416",513,"P000156PCAB","PCAB","extreme",1300,-0.402609406137463,0.0593182987578068,146477.240705062,150.977272727273,0.46192770489527,"P000156PCAB",FALSE,"PCAB"
"417",514,"V002209FASY","FASY","acid",590,-0.0205473553488693,0.494689545413292,59481.6676867284,53.9722222222222,0.515236900762161,"V002209FASY",FALSE,"FASY"
"418",516,"P000105PISY","PISY","acid",394.906772,0.367824590861498,0.602973739253329,54065.4241686391,148.384615384615,0.235149148391831,"P000105PISY",FALSE,"PISY"
"419",517,"P000137PCAB","PCAB","acid",1005.966251,-0.154605093412674,0.0950014992498809,86419.4465502959,87.4230769230769,0.249606592662555,"P000137PCAB",FALSE,"PCAB"
"420",518,"C004061PISY","PISY","acid",473,0.266885770818628,0.104664106213902,47853.2867840237,94.3846153846154,-0.162221664604726,"C004061PISY",FALSE,"PISY"
"421",520,"C004257PCAB","PCAB","acid",1215,-0.434054496084792,-0.472868004320794,169418.1713664,182.08,-0.038813508236002,"C004257PCAB",FALSE,"PCAB"
"422",521,"V002340PCAB","PCAB","moderate",350,0.0919231095945816,0.407768895155529,86195.769584375,77.125,0.315845785560947,"V002340PCAB",FALSE,"PCAB"
"423",522,"M000049PCAB","PCAB","moderate",629,-0.178422541806309,0.383936611565085,98484.6220588235,75,0.562359153371394,"M000049PCAB",FALSE,"PCAB"
"424",523,"M000079PCAB","PCAB","moderate",480,0.12897366426337,0.449414513698717,94094.53536,78.4,0.320440849435347,"M000079PCAB",FALSE,"PCAB"
"425",524,"M000056QUSP","QUSP","moderate",350,0.396454982850531,0.0574510417764449,108708.930518006,155.736842105263,-0.339003941074086,"M000056QUSP",TRUE,"QUSP"
"426",525,"P800022FASY","FASY","extreme",796.61,-0.462337361157823,-0.12519276592408,79501.9461836735,135.142857142857,0.337144595233743,"P800022FASY",FALSE,"FASY"
"427",527,"P000261PISY","PISY","acid",250,0.295904687024198,0.122455064117103,60197.8365040562,137.860465116279,-0.173449622907095,"P000261PISY",FALSE,"PISY"
"428",528,"P000212PCAB","PCAB","acid",1250,-0.309743754863593,-0.104615748019398,165766.147124654,148.052631578947,0.205128006844195,"P000212PCAB",FALSE,"PCAB"
"429",530,"P000124PCAB","PCAB","acid",1031.374683,-0.356282242777761,-0.135301683982581,102511.3850288,179.96,0.22098055879518,"P000124PCAB",FALSE,"PCAB"
"430",531,"P000230PCAB","PCAB","extreme",1465,-0.268366695287822,-0.0513189448970809,4296.78298285714,34.1142857142857,0.217047750390741,"P000230PCAB",FALSE,"PCAB"
"431",532,"U006005PCAB","PCAB","moderate",873,0.122799032211529,0.223281754926878,199364.910626298,105.941176470588,0.100482722715349,"U006005PCAB",FALSE,"PCAB"
"432",533,"P810167PCAB","PCAB","moderate",1116,-0.0836609257494087,-0.286506196530899,107005.59675,86,-0.20284527078149,"P810167PCAB",FALSE,"PCAB"
"433",534,"P000218PCAB","PCAB","acid",1100,-0.194069171690938,-0.323742226104096,114744.767137755,172.214285714286,-0.129673054413158,"P000218PCAB",FALSE,"PCAB"
"434",535,"P810115FASY","FASY","rich",1020.25,-0.447608790073972,-0.0320399645585137,141568.936,233,0.415568825515458,"P810115FASY",FALSE,"FASY"
"435",536,"P000015QURO","QURO","moist",160,0.4750652473434,0.30928494440781,220771.862300347,97.2916666666667,-0.16578030293559,"P000015QURO",TRUE,"QUSP"
"436",538,"P810105FASY","FASY","rich",1020.25,-0.163092701575186,-0.119309642379504,233862.454204082,214.857142857143,0.043783059195682,"P810105FASY",FALSE,"FASY"
"437",539,"P800028FASY","FASY","moderate",1050.28,-0.331942956849455,-0.393261665741283,79261.3351851852,124.666666666667,-0.061318708891828,"P800028FASY",FALSE,"FASY"
"438",540,"C004037QUPE","QUPE","moderate",225,0.405097163214844,0.0752377846281111,77041.2939984,94.68,-0.329859378586733,"C004037QUPE",TRUE,"QUSP"
"439",542,"M000003PCAB","PCAB","moist",692,0.226295957189935,0.358048370058363,121174.362215,115.1,0.131752412868428,"M000003PCAB",FALSE,"PCAB"
"440",544,"C004034PISY","PISY","moderate",575,0.0902984554714124,0.266130581883038,52060.4788272,116.52,0.175832126411626,"C004034PISY",FALSE,"PISY"
"441",545,"V002355PCAB","PCAB","moist",350,0.230419327323497,0.20546760780642,602600.9375325,158.65,-0.024951719517077,"V002355PCAB",FALSE,"PCAB"
"442",546,"C004091FASY","FASY","acid",710,-0.384422687734654,-0.285033052241206,66267.2565961538,103.115384615385,0.099389635493448,"C004091FASY",FALSE,"FASY"
"443",548,"V002208PCAB","PCAB","acid",590,0.369471174945391,0.716970954705572,76903.773915,43.8,0.347499779760181,"V002208PCAB",FALSE,"PCAB"
"444",549,"P810151PCAB","PCAB","moderate",1136,-0.188284824370959,-0.371483415343262,182025.494,119,-0.183198590972303,"P810151PCAB",FALSE,"PCAB"
"445",550,"V002363PCAB","PCAB","moist",420,0.709855253407804,0.36406550992284,77616.7170247934,70.9090909090909,-0.345789743484964,"V002363PCAB",FALSE,"PCAB"
"446",551,"C004018FASY","FASY","moderate",571,0.203339393609234,-0.0855469018386948,64179.524448,65.16,-0.288886295447929,"C004018FASY",FALSE,"FASY"
"447",552,"P810205FASY","FASY","rich",747.11,-0.10092570325282,-0.0502277269559342,201380.417333333,190.666666666667,0.0506979762968858,"P810205FASY",FALSE,"FASY"
"448",555,"C004060PISY","PISY","acid",214,0.458107778116225,0.391834768108799,59748.7197633769,88.5172413793103,-0.066273010007426,"C004060PISY",FALSE,"PISY"
"449",556,"M000122ABAL","ABAL","acid",855,-0.2434411224651,-0.131615691278783,182378.88521875,145.0625,0.111825431186317,"M000122ABAL",FALSE,"ABAL"
"450",557,"M000111PCAB","PCAB","acid",865,-0.26494255827135,-0.245011174876164,147453.411259259,159.111111111111,0.019931383395186,"M000111PCAB",FALSE,"PCAB"
"451",558,"P800011ABAL","ABAL","rich",973.82,-0.259248187585219,0.0461617174092469,304565.69808,151.2,0.305409904994466,"P800011ABAL",FALSE,"ABAL"
"452",560,"M003807QUPE","QUPE","moderate",347,0.508803716238097,0.459960105030374,93107.949,109.75,-0.048843611207723,"M003807QUPE",TRUE,"QUSP"
"453",562,"M000061QURO","QURO","moderate",260,0.387369123648506,0.216922954523411,212577.193,83,-0.170446169125095,"M000061QURO",TRUE,"QUSP"
"454",563,"P000136PCAB","PCAB","acid",972.352259,-0.207413428536197,0.143045120041554,111421.617529586,103.307692307692,0.350458548577751,"P000136PCAB",FALSE,"PCAB"
"455",564,"P000224PCAB","PCAB","extreme",1490,0.147612184097783,-0.250714526085576,5863.20945481481,37.4666666666667,-0.398326710183359,"P000224PCAB",FALSE,"PCAB"
"456",565,"V002353PCAB","PCAB","moderate",390,0.162400262887203,0.431527808066355,118621.637105263,91,0.269127545179152,"V002353PCAB",FALSE,"PCAB"
"457",566,"V002206FASY","FASY","moderate",561,0.17085489309738,0.371651885933728,85024.7805020776,58.6578947368421,0.200796992836348,"V002206FASY",FALSE,"FASY"
"458",567,"P000142PCAB","PCAB","extreme",1200,-0.352187832722661,-0.224990523422397,132596.6740875,177.75,0.127197309300264,"P000142PCAB",FALSE,"PCAB"
"459",568,"C004067PCAB","PCAB","acid",760,-0.167282244458456,0.251255318804355,78528.53903125,118.25,0.418537563262811,"C004067PCAB",FALSE,"PCAB"
"460",569,"P000138PCAB","PCAB","acid",978.540323,-0.269241030735618,0.136877961786074,137749.713264,132.84,0.406118992521692,"P000138PCAB",FALSE,"PCAB"
"461",571,"V002332PCAB","PCAB","acid",600,0.0606181077840725,0.536606051128283,95648.5179375,77.5,0.47598794334421,"V002332PCAB",FALSE,"PCAB"
"462",572,"T005027PCAB","PCAB","moist",975,-0.125035688432063,-0.15175052768587,89560.5940177515,137.923076923077,-0.026714839253807,"T005027PCAB",FALSE,"PCAB"
"463",573,"P000148PCAB","PCAB","extreme",470,-0.0623620098929269,-0.0307348688823911,137280.8288,113.6,0.0316271410105358,"P000148PCAB",FALSE,"PCAB"
"464",574,"P000202PCAB","PCAB","acid",1100,-0.258314878474203,-0.461153457819707,142596.0241225,144.05,-0.202838579345504,"P000202PCAB",FALSE,"PCAB"
"465",577,"C004237PCAB","PCAB","acid",1255,-0.274977456057922,-0.361114341139001,127716.728721451,169.472222222222,-0.086136885081079,"C004237PCAB",FALSE,"PCAB"
"466",578,"C004023PCAB","PCAB","acid",461,0.566973425609496,0.463050093772059,58069.849344,81.12,-0.103923331837437,"C004023PCAB",FALSE,"PCAB"
"467",579,"P000001PCAB","PCAB","moderate",660,-0.0881156839861602,-0.104077303675299,96855.9121728,89.76,-0.0159616196891388,"P000001PCAB",FALSE,"PCAB"
"468",580,"P800020FASY","FASY","rich",700.869,0.0545723693486364,-0.217131191447493,103855.131483728,160.038461538462,-0.271703560796129,"P800020FASY",FALSE,"FASY"
"469",581,"M003809QUPE","QUPE","extreme",305,0.314462254213824,0.413342534174301,148611.021381853,107.260869565217,0.098880279960477,"M003809QUPE",TRUE,"QUSP"
"470",582,"M000051PCAB","PCAB","moderate",630,0.0945197128261048,0.393639726106764,124560.331112426,66.6153846153846,0.299120013280659,"M000051PCAB",FALSE,"PCAB"
"471",583,"P800030ABAL","ABAL","moderate",1005.14,-0.43331079035316,-0.258787920890763,168016.789040816,126.714285714286,0.174522869462397,"P800030ABAL",FALSE,"ABAL"
"472",584,"C004080QUSP","QUsp","moderate",442,0.372307324964369,0.117645226607178,76519.530788897,116.189189189189,-0.254662098357191,"C004080QUSP",TRUE,"QUSP"
"473",585,"P810103PCAB","PCAB","moderate",1020.25,0.400765456553992,-0.170138294656143,413770.694281875,249.45,-0.570903751210135,"P810103PCAB",FALSE,"PCAB"
"474",586,"P000208PCAB","PCAB","extreme",1350,-0.0954460657430817,-0.341363018113962,111125.477496599,93.2380952380952,-0.24591695237088,"P000208PCAB",FALSE,"PCAB"
"475",587,"P000102PISY","PISY","acid",411.010315,0.36792327184758,0.538977422143385,56442.2225912209,128.407407407407,0.171054150295805,"P000102PISY",FALSE,"PISY"
"476",588,"V002236FASY","FASY","moderate",540,0.282338318505608,0.0013953863491875,31101.387415,44.6,-0.28094293215642,"V002236FASY",FALSE,"FASY"
"477",589,"C004069FASY","FASY","moderate",602,0.00259680081432233,-0.0869992782267881,91798.2820656,105.16,-0.0895960790411104,"C004069FASY",FALSE,"FASY"
"478",590,"P000239PCAB","PCAB","acid",1365,-0.458802155975413,-0.0219188798428948,62719.1522222222,86.3333333333333,0.436883276132518,"P000239PCAB",FALSE,"PCAB"
"479",591,"C004003FASY","FASY","moderate",526,0.23305194330524,0.268251151900235,106686.244808,89.96,0.035199208594995,"C004003FASY",FALSE,"FASY"
"480",592,"P800011FASY","FASY","rich",973.82,-0.356843259717699,0.112064834467115,56817.0863571429,111,0.468908094184814,"P800011FASY",FALSE,"FASY"
"481",594,"V002326PCAB","PCAB","acid",479,0.544884527001665,0.602080988214483,94375.60065375,83.55,0.057196461212818,"V002326PCAB",FALSE,"PCAB"
"482",595,"P810303QURO","QURO","moderate",434.61,-0.194221453155003,-0.0596712908120595,89971.35,175,0.134550162342944,"P810303QURO",TRUE,"QUSP"
"483",596,"C004220PCAB","PCAB","extreme",846,0.0376848123614712,0.0663127484822942,693848783.49406,57.8,0.028627936120823,"C004220PCAB",FALSE,"PCAB"
"484",597,"P800019FASY","FASY","acid",738.47,-0.0258576884364784,0.186541382918077,234827.94996,167.4,0.212399071354555,"P800019FASY",FALSE,"FASY"
"485",599,"M000022PCAB","PCAB","moderate",765,0.122372862150557,0.533086033441793,72138.9482083333,78.9166666666667,0.410713171291236,"M000022PCAB",FALSE,"PCAB"
"486",600,"C004012QUPE","QUPE","acid",279,0.0749399573304948,0.0473928089789441,71494.3563328,87.52,-0.0275471483515507,"C004012QUPE",TRUE,"QUSP"
"487",602,"P000836ABAL","ABAL","acid",783,-0.27473350287805,-0.0227370024487849,116442.237203125,131.791666666667,0.251996500429265,"P000836ABAL",FALSE,"ABAL"
"488",603,"V002270PCAB","PCAB","acid",930,-0.40116352607784,-0.190656424317073,58429.49965125,48.45,0.210507101760767,"V002270PCAB",FALSE,"PCAB"
"489",604,"V002412ABAL","ABAL","moist",540,-0.165947985886609,-0.0643143218432546,102842.052508264,98.2272727272727,0.101633664043354,"V002412ABAL",FALSE,"ABAL"
"490",605,"M000007PCAB","PCAB","moist",760,0.0710142617686688,0.208700257272772,119356.87534626,96.8421052631579,0.137685995504103,"M000007PCAB",FALSE,"PCAB"
"491",606,"C004040QURO","QURO","acid",360,0.505086220006832,0.245007191730814,34978.041488,72.4,-0.260079028276018,"C004040QURO",TRUE,"QUSP"
"492",607,"P810176PCAB","PCAB","acid",1173,-0.371481285299527,-0.0253395462404141,117806.673333333,132.666666666667,0.346141739059113,"P810176PCAB",FALSE,"PCAB"
"493",609,"V002273PCAB","PCAB","moist",950,-0.222339667168927,-0.269645325974573,72445.11376375,81.575,-0.047305658805646,"V002273PCAB",FALSE,"PCAB"
"494",610,"P800009PCAB","PCAB","rich",952.84,0.350313302779223,-0.0800937468666566,344185.38,190,-0.43040704964588,"P800009PCAB",FALSE,"PCAB"
"495",612,"C004068PISY","PISY","acid",533,0.337421400464783,0.36553493844456,38097.282306213,106.038461538462,0.028113537979777,"C004068PISY",FALSE,"PISY"
"496",614,"P810214ABAL","ABAL","moist",747.11,-0.229568605409508,0.523626894432678,378120.09125,205,0.753195499842186,"P810214ABAL",FALSE,"ABAL"
"497",615,"C004227PCAB","PCAB","moderate",1032,-0.152339154005405,-0.00646633605632839,3261263633.16783,170.5,0.145872817949077,"C004227PCAB",FALSE,"PCAB"
"499",617,"C004113FASY","FASY","extreme",832,-0.381377631816377,-0.201140714191706,133221.172123967,154.818181818182,0.180236917624671,"C004113FASY",FALSE,"FASY"
"500",618,"P800040PCAB","PCAB","moderate",974,-0.204708506991068,0.172172561530464,319457.101836735,154.357142857143,0.376881068521532,"P800040PCAB",FALSE,"PCAB"
"501",619,"T005014PCAB","PCAB","acid",752,-0.22737221574343,0.150996097228152,68540.2737530864,104.222222222222,0.378368312971582,"T005014PCAB",FALSE,"PCAB"
"502",621,"P000012QURO","QURO","moist",160,-0.243774025772195,-0.118442676024158,186513.859192708,90.2083333333333,0.125331349748037,"P000012QURO",TRUE,"QUSP"
"503",622,"C004092FASY","FASY","extreme",594,0.0527120145889506,0.250602199551124,101137.400075614,99.3478260869565,0.197890184962173,"C004092FASY",FALSE,"FASY"
"504",624,"C004256PCAB","PCAB","acid",1301,-0.314116503051923,-0.451125132866685,136782.503709697,186.780487804878,-0.137008629814762,"C004256PCAB",FALSE,"PCAB"
"505",625,"V002316FASY","FASY","moderate",550,-0.185328707644486,0.166128115367587,97077.3638055556,83.0833333333333,0.351456823012073,"V002316FASY",FALSE,"FASY"
"506",626,"C004066PCAB","PCAB","moist",790,0.169355884941772,0.276501815100224,47919.0631111111,91.0833333333333,0.107145930158452,"C004066PCAB",FALSE,"PCAB"
"507",628,"P810168PCAB","PCAB","moist",1157,0.144415683094311,0.445515546700692,98772.65325,118.5,0.301099863606381,"P810168PCAB",FALSE,"PCAB"
"508",629,"V002408PCAB","PCAB","acid",610,0.307410665625186,0.485901714872388,74554.6564094388,75.1785714285714,0.178491049247202,"V002408PCAB",FALSE,"PCAB"
"509",630,"T005025PCAB","PCAB","moist",939,-0.214776284609021,0.122618516584469,107595.496363636,60,0.33739480119349,"T005025PCAB",FALSE,"PCAB"
"510",631,"P810113PCAB","PCAB","moderate",1020.25,-0.215852563235272,-0.0829963891347635,158758.631303881,178.655696202532,0.132856174100508,"P810113PCAB",FALSE,"PCAB"
"511",632,"P810003FASY","FASY","moderate",778.71,-0.205657386950434,0.015513642256143,143483.398710725,171.05112960761,0.221171029206577,"P810003FASY",FALSE,"FASY"
"512",633,"C004035QURO","QURO","moderate",392,0.620497351717878,0.288120468531774,30032.760336,55.6,-0.332376883186104,"C004035QURO",TRUE,"QUSP"
"513",634,"C004031PCAB","PCAB","acid",669,0.194529395236981,0.310571561941439,71777.7202376033,77.0454545454545,0.116042166704458,"C004031PCAB",FALSE,"PCAB"
"514",635,"P000104PISY","PISY","acid",383.856775,0.450970783588249,0.410650505149833,54466.0351701183,128.346153846154,-0.040320278438416,"P000104PISY",FALSE,"PISY"
"515",636,"M000023PCAB","PCAB","acid",794,-0.0979107188929418,0.194124575880888,132140.603786982,113.923076923077,0.29203529477383,"M000023PCAB",FALSE,"PCAB"
"516",637,"P000205PCAB","PCAB","acid",1250,-0.396263271058706,-0.210502734831057,317218.592721894,222.307692307692,0.185760536227649,"P000205PCAB",FALSE,"PCAB"
"517",638,"V002291PCAB","PCAB","acid",900,-0.35762775487919,-0.0171556875492073,55116.627145,53.225,0.340472067329983,"V002291PCAB",FALSE,"PCAB"
"518",640,"C004090FASY","FASY","extreme",717,-0.365697481910676,-0.336289255077438,67838.3523866667,91.6,0.029408226833238,"C004090FASY",FALSE,"FASY"
"519",641,"P810114FASY","FASY","moist",1020.25,-0.242145036782675,-0.368231092291535,75759.781087347,147.171428571429,-0.12608605550886,"P810114FASY",FALSE,"FASY"
"520",642,"P810213FASY","FASY","moderate",747.11,-0.123056687319606,0.0675614105645495,46980.2714326258,96.3083832335329,0.190618097884156,"P810213FASY",FALSE,"FASY"
