"","site_code","series","grate20","center20","age20","numrows20","last20","grate","treespec","center","age","categ","elev","numrows01","last90","agedif","agedif1","d90","d20","ddif","spe01","species","LAT_geogr","LON_geogr","twimed","tea","ph","Pmeh","Ptot","N","Mg","K","Ca","C","CN","NPtot","NPmeh","PC1","PC2","PC3","corS90","corS20","cordif","cwb"
"169","P000809QURO","P000809QURO",473.516666666667,1944.83333333333,148,3,2020,847.177777777778,"QURO",1913.61111111111,153,"moderate",467,9,1990,5,0.0332225913621262,32.842963448621,24.5540250283154,-8.28893842030559,TRUE,"QUSP",50.6831387408,14.2173259519,1.8342307806,-1.25684495451645,0.7768310496649,1.0684555780292,1.17094394435554,-0.871218989066077,0.315585661937175,0.649301201797301,0.805361771419901,-1.52061527570953,-1.76355878264833,-1.53205755825448,-1.17933830048665,3.52314419658458,-0.931762938314495,1.22574587241684,0.233514074028445,0.14665065805753,-0.086863415970915,1.77556906173485
"170","P000814FASY","P000814FASY",1108.497,1960.57142857143,116,7,2020,675.532583333333,"FASY",1925.04166666667,129,"extreme",733,12,1990,13,0.106122448979592,29.3277138361831,37.568367220578,8.24065338439493,FALSE,"FASY",50.8483979362,14.6487247911,1.35664951801,0.434253973398868,-0.498598931003255,-0.820603615091311,-0.117448212023871,-0.107036594679296,-0.585398197236876,-0.643717264827256,-0.284773610374956,-0.409124553220769,-0.636930739119196,-0.114102004403035,0.722239439320808,-0.983443284281034,0.0543207381144946,0.938155103327399,-0.241976029465284,-0.26138840096358,-0.019412371498296,23.274977412475
"171","P000815FASY","P000815FASY",1219.833,1947.22222222222,150,9,2021,871.870230769231,"FASY",1918.88461538462,139,"moderate",609,13,1990,11,0.0761245674740484,33.3181580477175,39.4098923314036,6.09173428368609,FALSE,"FASY",49.5342449832,13.5559074364,3.51515972614,-0.0524564467221681,0.457966271507831,1.4475156644928,2.35646327441808,-0.0461788678072994,1.08337639241151,1.22473131619703,1.38032179562797,-0.634435962674365,-1.18933675179508,-1.69588880037077,-1.15884045052673,3.36659389563201,-2.45696352324603,-0.049066478792377,0.410783688501903,0.0371374134629613,-0.373646275038942,4.74977566010505
"172","P000816QURO","P000816QURO",721.806333333333,1944.5,154,3,2021,483.162692307692,"QURO",1911.38461538462,160,"rich",628,13,1990,6,0.0382165605095541,24.802859641316,30.3155466261163,5.51268698480029,TRUE,"QUSP",49.4500837156,13.2004199841,2.00313299894,-0.80723178265263,0.884092193502895,2.83604283734347,2.04505715858089,-1.07447825098848,1.56958392364533,1.92715064061213,1.31989693632855,-0.970590974443093,-0.114538274089164,-2.04611031976135,-1.60883221450714,4.89674582731092,-1.71842529274663,-0.0528327612167236,0.419909195665187,0.131013752271964,-0.288895443393223,2.4960661561146
"173","P000820PISY","P000820PISY",223.09825,1970.375,101,4,2021,475.989928571429,"PISY",1932.21428571429,117,"rich",580,14,1990,16,0.146788990825688,24.6180665356313,16.8540058817242,-7.76406065390711,FALSE,"PISY",49.8728696023,12.9794576689,2.25940060616,-0.832201776190518,-0.118487926908686,-0.134991445737492,-0.578231720886034,-1.02085428434638,-0.177318604631194,0.170631395960275,0.171749944698578,-0.414566792759394,1.08092401989994,-0.311822460395248,-0.556291365283797,0.602401300289594,1.19392295932786,0.729166468251574,0.335166308663967,0.282755999976592,-0.052410308687375,-1.48240649933317
"174","P000821FASY","P000821FASY",1430.84833333333,1937.5,175.5,6,2021,964.379916666667,"FASY",1908.83333333333,162,"rich",594,12,1990,13.5,0.08,35.0412135356115,42.6826976715188,7.64148413590738,FALSE,"FASY",49.4504161283,13.2040421965,2.35207676888,-0.766863078712781,0.845906869475051,3.11497593815204,2.03765508859746,-1.11035667345258,1.63983621309396,1.89864551776492,1.5705510217915,-1.02055349445622,-0.161114341784239,-2.06028608847677,-1.65105395001302,5.10505756341752,-1.73688543513981,-0.0980502746318747,0.0775055933397993,0.0102195955795821,-0.0672859977602172,2.42459293428246
"175","P000822FASY","P000822FASY",1816.07742857143,1957.14285714286,123,7,2021,998.6039,"FASY",1919.6,140.5,"acid",771,10,1990,17.5,0.132827324478178,35.6575654666254,48.0863972278849,12.4288317612595,FALSE,"FASY",49.7649919046,12.4557175101,2.5359916687,0.0248374738925094,-1.10474689902839,-0.719879466555377,-1.34217033057673,-0.501849669985283,-0.473056151481231,-0.494544165894836,-0.575509213896006,0.0265558332777035,0.989163048249447,1.13345759140845,0.353041507796072,-1.77732106265501,1.75944157653789,0.328931442023627,-0.370370043403176,-0.484238833747757,-0.113868790344581,12.4791187896879
"176","P000824QURO","P000824QURO",1053.827,1977.9,89,5,2021,1023.084,"QURO",1945.58333333333,88.5,"extreme",609,12,1990,0.5,0.00563380281690141,36.0919798069563,36.6302362770094,0.538256470053049,TRUE,"QUSP",49.8708783042,12.9881289432,2.18254041672,-0.732694270379829,0.415280106288465,2.33276647026564,0.426734735084793,-0.779577286282209,0.599511926431263,1.28093848033859,0.830286646721482,0.0909689311794832,1.71241264267151,-1.0133354693841,-1.48808520379159,2.6242706487801,-0.240562789068858,-0.415463322588368,0.437897796089292,0.112534629838522,-0.32536316625077,-1.13773353029006
"177","P000826QURO","P000826QURO",1630.51157142857,1972.5,96,7,2021,1918.71461538462,"QURO",1935.80769230769,110,"moist",226,13,1990,14,0.135922330097087,49.4265447241545,45.5634920840248,-3.86305264012973,TRUE,"QUSP",50.3419979798,15.1467540924,4.01528835297,-1.82384469734468,1.36497427217085,-0.0935605619923274,-1.64631463869391,-1.17894073496683,0.25500303484331,0.504061565493341,0.296479668644062,-1.43321924662144,-1.01448389457573,1.0007894512476,-0.637257885632342,1.96639813384828,2.59110674439024,0.151121417039464,0.0587261804740327,0.13077333745044,0.0720471569764073,-3.67584431780006
"178","P000827FASY","P000827FASY",992.6438,1935.8,176,5,2021,863.6204,"FASY",1904.26666666667,174,"rich",595,15,1990,2,0.0114285714285714,33.1601514610523,35.5509963291621,2.39084486810985,FALSE,"FASY",49.4786949118,13.2510270057,2.18599367142,-1.1010178870759,0.580482150982048,1.4672946404438,2.00922255923544,-0.861474415114665,0.309150958965711,0.774596263724991,0.581262121530279,-0.947604322052965,-0.473189993145645,-1.92925213435159,-1.30283127708883,3.34630723048971,-1.6770788724464,1.14807637834169,0.246075059295703,0.0179981960875735,-0.22807686320813,1.04030945258108
"179","P000828FASY","P000828FASY",2559.136,1953,140,3,2022,1617.74836363636,"FASY",1922.68181818182,136,"moderate",466,11,1990,4,0.0289855072463768,45.3848123276089,57.0823366336308,11.6975243060219,FALSE,"FASY",49.8321395307,17.8476440895,2.88750195503,-0.330673635019779,0.674747428771733,-0.0595366542202525,0.366580627382588,0.293206167662122,-0.370348400110728,-0.0945036759283354,-0.110820095545201,-0.236155801724379,-0.92620406155108,-0.295202489037943,-0.239749623979404,0.515577168920505,-0.570034830001386,0.325048859393166,0.098455968434628,0.228847973616647,0.130392005182019,9.16823938814547
"180","P000829QURO","P000829QURO",753.94175,1943.25,159,4,2022,600.620769230769,"QURO",1909.30769230769,167,"moderate",419,13,1990,8,0.049079754601227,27.6538264038418,30.9830348824444,3.32920847860264,TRUE,"QUSP",49.9956105879,17.6981019835,2.65664410591,-1.27296363196361,0.553526034207936,0.439566819942067,0.400161712697481,0.339699195157561,-0.00168803469575906,-0.102409905760928,0.319803799668965,-0.47335133159168,-1.44816127263322,-0.294852275914285,-0.622283690904334,1.47003553971854,-0.535024877566536,0.223567750124401,0.608609618452868,0.503881376060052,-0.104728242392816,0.649101444581654
"181","P000830PISY","P000830PISY",979.16,1950.625,142.5,4,2022,950.063,"PISY",1916.22727272727,149,"moderate",419,11,1990,6.5,0.0445969125214408,34.7801348702049,35.3087132677304,0.528578397525486,FALSE,"PISY",49.9956105879,17.6981019835,2.65664410591,-1.27296363196361,0.553526034207936,0.439566819942067,0.400161712697481,0.339699195157561,-0.00168803469575906,-0.102409905760928,0.319803799668965,-0.47335133159168,-1.44816127263322,-0.294852275914285,-0.622283690904334,1.47003553971854,-0.535024877566536,0.223567750124401,-0.269568514051244,-0.05315566196361,0.216412852087634,0.649101444581654
"182","P000832FASY","P000832FASY",1385.84,1946,154,3,2022,1098.19215384615,"FASY",1915.96153846154,150,"moderate",708,13,1990,4,0.0263157894736842,37.3933373476441,42.0060268375344,4.61268948989034,FALSE,"FASY",50.124310638,17.4058192354,3.54633402824,0.653390908466001,0.160065801485297,0.72291083971973,1.97966827364921,1.48983918390849,0.0744143063913532,0.142948705754096,0.337087778048703,0.669768539971587,-0.987596422814126,-0.782351539558347,-0.543958432345073,0.512857714670986,-2.91431012659385,-0.578517719132209,0.200053569233573,0.260401024711211,0.060347455477638,24.7939191982968
"183","P000833FASY","P000833FASY",2396.6044,1957.1,134,5,2022,1493.28261538462,"FASY",1926.57692307692,128,"extreme",437,13,1990,6,0.0458015267175573,43.6039731833364,55.2399447426053,11.635971559269,FALSE,"FASY",50.36811465,16.9878623347,2.39302444458,-0.625853434150857,0.664461163671289,-0.447128118934671,-0.331744303660398,-1.37717007272789,-0.390115986640598,-0.394306362459066,0.207894846261545,-1.42700631026476,-0.613092234800431,-0.812858138167823,-0.368066685634106,1.30359555554847,0.919267701706806,1.81013552542895,0.320226604705763,0.240310943502403,-0.07991566120336,13.9545454470275
"184","P000834FASY","P000834FASY",1778.75675,1978.25,87,4,2021,1503.6668,"FASY",1944.15,90.5,"acid",526,10,1990,3.5,0.0394366197183099,43.7553200407134,47.5897408541426,3.83442081342923,FALSE,"FASY",50.3194797088,17.0138053453,3.65105772018,-0.282785655242088,0.571125409956464,-0.34660524725603,-0.413813594023615,-1.04520659790694,-0.602480031659558,-0.654209922007319,0.119071213066379,-1.48766754475014,-1.38827679913036,-0.49488382552663,-0.363339759385391,0.993625246526387,0.681800518695074,1.81815803305459,0.0178893172544945,-0.170635134866441,-0.188524452120935,22.3052382430979
"185","P000836ABAL","P000836ABAL",1094.355625,1963.625,119,8,2021,461.615666666667,"ABAL",1933.41666666667,111.5,"acid",783,12,1990,7.5,0.0650759219088937,24.2435005984954,37.3279634825324,13.084462884037,FALSE,"ABAL",49.2574186347,13.3980908842,2.65914463997,0.525936504847464,-0.898131807248071,-0.797981754219239,-0.786000200704694,-0.172211450342863,-0.460957771307271,-0.602054745537683,-0.544688528219264,-0.0436531882618869,0.220092604158888,0.596684229971507,0.645054614412073,-1.69688291727118,0.840605673537098,0.474597682234354,-0.27473350287805,-0.0227370024487849,0.251996500429265,20.8268413661276
"186","P000839FASY","P000839FASY",605.361333333333,1934.16666666667,174,3,2021,1101.91363636364,"FASY",1904.54545454545,172,"extreme",760,11,1990,2,0.0115606936416185,37.456641823594,27.7627446131241,-9.69389721046986,FALSE,"FASY",50.5242697284,13.3084476337,2.32148587704,0.271696995203001,-0.0233250082022301,-0.150850459663135,0.386361600328436,-0.647617644910582,0.0636562266423112,-0.375342658687032,-0.195209278547673,-0.628337562381546,-0.156460889588154,-0.901510198517699,-0.430338838199537,0.512308725954508,-0.291299667415066,1.1806713956397,-0.147433888010289,-0.137710197852406,0.00972369015788299,21.0078779141631
"187","P000841FASY","P000841FASY",1105.75016666667,1945.91666666667,150,6,2021,703.435666666667,"FASY",1912.36666666667,156,"extreme",760,15,1990,6,0.0392156862745098,29.9272803304457,37.521791519028,7.59451118858231,FALSE,"FASY",50.5553352204,13.9293179182,1.4573789835,-0.995278719121396,0.668846408015895,2.1529657675041,3.37041709695966,-0.0852015682011658,0.255935216914968,1.3040240193921,0.715137939039456,-1.07595603914858,-2.02199879949152,-2.09820002840454,-1.35433927534579,4.12176000888358,-3.46827473403263,0.875582096179715,-0.236175130533031,-0.445768153483856,-0.209593022950825,0.723403187737477
"188","P000842QURO","P000842QURO",312.213333333333,1945,160,3,2022,300.471416666667,"QURO",1914.20833333333,153,"extreme",760,12,1990,7,0.0447284345047923,19.5594501395763,19.9379628446227,0.378512705046397,TRUE,"QUSP",50.5553352204,13.9293179182,1.4573789835,-0.995278719121396,0.668846408015895,2.1529657675041,3.37041709695966,-0.0852015682011658,0.255935216914968,1.3040240193921,0.715137939039456,-1.07595603914858,-2.02199879949152,-2.09820002840454,-1.35433927534579,4.12176000888358,-3.46827473403263,0.875582096179715,0.00556764788774041,-0.129629578086114,-0.135197225973854,0.723403187737477
"189","P000846QURO","P000846QURO",600.811,1975.91666666667,99.5,6,2022,625.840230769231,"QURO",1940.92307692308,101,"extreme",525,13,1990,1.5,0.0149625935162095,28.2284347866032,27.6582053667954,-0.570229419807884,TRUE,"QUSP",50.5530310014,13.9431391594,2.83786463737,-1.12830570870522,0.752667622375305,1.69105242254234,2.50385791742575,-0.906610688116748,0.186302793586687,0.586326513000464,0.494024882960349,-1.4968288944503,-1.64971818670485,-2.1445457222234,-1.36914149100725,3.90108326539107,-2.26494116162564,1.71027944787951,0.33183401232801,0.116504789382932,-0.215329222945078,-0.00550424296143382
"190","P000847PCAB","P000847PCAB",1121.69976666667,1980.18333333333,79,30,2018,636.687419354839,"PCAB",1949.83870967742,84,"moist",625,31,1990,5,0.0613496932515337,28.4720143291251,37.7914342178239,9.31941988869875,FALSE,"PCAB",49.5677407698,15.9912379072,4.59114170074,0.521072830732346,-0.687454475613138,-1.35400189475496,-0.688007823362281,0.120405908091394,-0.508424106998767,-0.241586225216061,-0.307763266212406,0.501408793055039,0.790668374899434,0.700558140572579,2.7691687664272,-2.63194733377149,0.973017652371385,-0.381074317086356,0.410011680677419,0.462010231069602,0.051998550392183,11.8950263110816
"191","P000847PISY","P000847PISY",300.4062,1968,104,5,2022,387.675761904762,"PISY",1938.19047619048,102,"extreme",273,21,1990,2,0.0194174757281553,22.2172030326152,19.5573273563541,-2.65987567626109,FALSE,"PISY",50.4131194837,14.5695497995,2.67423534393,-1.42123256469027,0.788332092208142,0.104767089841622,-1.24871494357737,-1.79507401365574,0.655614942432712,0.079132233228064,0.652481650857481,-1.20758358587808,0.888772547381738,-0.185815871294554,-0.947210358274751,2.0353846224966,2.39432989319437,0.734756480823142,0.345920194109965,0.358906780096053,0.012986585986088,-2.96217562546774
"192","P000848PISY","P000848PISY",335.944666666667,1986.83333333333,60,3,2017,601.854846153846,"PISY",1960.30769230769,60,"moderate",239,26,1990,0,0,27.6822215566873,20.6818286049093,-7.00039295177802,FALSE,"PISY",50.4010302671,14.559399621,2.64016461372,-1.84212747315223,1.19039255204403,0.941837782375372,-1.34966909668461,-1.8519336545648,0.55888848915951,0.0553730254388303,0.900603081402012,-1.76885933436814,-0.49608513049687,-0.107346902561363,-1.32613825696849,3.14015076748205,2.28662153680113,0.937115377750066,0.475740158847945,0.435216718453608,-0.040523440394337,-4.2442785653389
"193","P800001PCAB","P800001PCAB",1404.76111111111,1960.33333333333,111,9,2016,2281.25425,"PCAB",1936.46875,104,"rich",976.347,16,1990,7,0.0651162790697674,53.8941844979119,42.291812417685,-11.6023720802269,FALSE,"PCAB",49.0040163355,13.7322916897,3.50244402885,0.630824989245035,-0.413887167591058,-0.281725643175431,1.79979884035569,-0.186852155738804,-0.571082693324669,0.0249261178430209,-0.544612084272015,-0.150547322072444,0.0267276380100547,-1.50392453260342,-0.153647903824626,0.00978721559369253,-1.91135788535534,1.39488068353068,0.0166572077423132,-0.0493266491778863,-0.0659838569201995,32.0977067362802
"194","P800008FASY","P800008FASY",341.545,1958.875,115.5,4,2016,324.614125,"FASY",1936.5,112.5,"moderate",936.985,8,1990,3,0.0263157894736842,20.3300649465164,20.8535033101525,0.523438363636103,FALSE,"FASY",48.9638445225,13.8149193479,4.74492359161,0.373760620819527,-0.335919880172609,0.0974955653017532,1.84439595665591,-0.0460340756497185,-0.561050276736451,-0.227754555657053,-0.466110078429387,-0.118401432416691,-0.151266980173959,-1.45671948729455,-0.472942124074748,0.273801323887795,-2.05745386912273,1.38240785484057,-0.237344851470146,-0.121490450243751,0.115854401226395,29.8978966716175
"195","P800008PCAB","P800008PCAB",1454.459,1947.66666666667,136,3,2015,1804.1415,"PCAB",1923.2,133,"moderate",936.985,10,1990,3,0.0223048327137546,47.9281159873582,43.0334139361013,-4.89470205125691,FALSE,"PCAB",48.9638445225,13.8149193479,4.74492359161,0.373760620819527,-0.335919880172609,0.0974955653017532,1.84439595665591,-0.0460340756497185,-0.561050276736451,-0.227754555657053,-0.466110078429387,-0.118401432416691,-0.151266980173959,-1.45671948729455,-0.472942124074748,0.273801323887795,-2.05745386912273,1.38240785484057,0.021361408204555,0.0796073947510078,0.0582459865464528,29.8978966716175
"196","P800009FASY","P800009FASY",1054.2565,1933.625,160,4,2015,816.837285714286,"FASY",1911.42857142857,154,"rich",952.84,7,1990,6,0.0382165605095541,32.249488891849,36.6377000655608,4.38821117371181,FALSE,"FASY",48.9564747355,13.807068959,2.69490528107,0.348117655280223,-0.249558573467067,-0.229869610254109,1.95754360100986,0.294466392513019,-0.505844151428163,0.183095470388288,-0.326633755861786,0.296278168418247,0.0930482718268472,-1.34780587092297,-0.0599310333043686,-0.00123164800064287,-2.16103530113873,0.765194485725091,-0.198224315928035,-0.289519303345576,-0.091294987417541,30.2049272668028
"197","P800010PCAB","P800010PCAB",1453.50611111111,1944.83333333333,139,9,2016,1229.85466666667,"PCAB",1922.16666666667,126,"rich",1127.668,6,1990,13,0.0981132075471698,39.5714492516635,43.0193149548057,3.44786570314218,FALSE,"PCAB",48.9590549919,13.7958691191,1.68236529827,0.326644919314463,0.0388443562508215,1.82536960799611,1.31566545834535,0.33063181208778,0.547505622813931,1.27768896785704,-0.195596310809508,0.726976923035922,0.855559752186791,-0.967869358473585,-1.21081763240533,1.33509551301995,-1.87070015614809,-0.75058300131658,-0.378645666583907,-0.123992459862935,0.254653206720972,30.2049272668028
"198","P800019ABAL","P800019ABAL",1086.99314285714,1952.35714285714,128,7,2016,829.015285714286,"ABAL",1923.85714285714,114,"acid",738.47,7,1990,14,0.115702479338843,32.4889988297774,37.2021861500313,4.71318732025388,FALSE,"ABAL",49.0089226208,13.8882016872,2.41412878036,0.428613559518998,-0.58264752440039,-0.656884900436552,-0.194334846529137,-0.1744145179271,-0.0980518874216601,0.100721369705146,-0.172965104527631,0.624046691827617,1.59281424169293,-0.0846144396529445,0.375094456614383,-1.16010372826834,0.38234861504576,-0.112080725205395,-0.174192394546869,0.294568173150761,0.46876056769763,18.5587341719454
"199","P800019PCAB","P800019PCAB",1923.423,1971.7,93,5,2016,1078.7962,"PCAB",1939.6,110,"acid",738.47,5,1990,17,0.167487684729064,37.0616511039367,49.4871521190397,12.425501015103,FALSE,"PCAB",49.0089226208,13.8882016872,2.41412878036,0.428613559518998,-0.58264752440039,-0.656884900436552,-0.194334846529137,-0.1744145179271,-0.0980518874216601,0.100721369705146,-0.172965104527631,0.624046691827617,1.59281424169293,-0.0846144396529445,0.375094456614383,-1.16010372826834,0.38234861504576,-0.112080725205395,0.349432095022327,0.16839556328684,-0.181036531735487,18.5587341719454
"200","P800021FASY","P800021FASY",358.908666666667,1968.66666666667,100,3,2016,368.052,"FASY",1940.33333333333,99,"acid",991.01,6,1990,1,0.0100502512562814,21.6475948067871,21.3770135273415,-0.270581279445608,FALSE,"FASY",49.2228902375,13.1122646992,3.92605507374,0.982083678905176,-0.815071187959222,-0.780821834169719,-0.843856532787025,-0.657055238746688,-0.921436716074917,-0.993961023280077,-0.756417000753883,-0.384268387980329,0.399627143983419,0.278992641462612,0.399763506883866,-1.79294246849646,0.916992399472037,1.35010067661784,-0.574469194824274,-0.246686667222572,0.327782527601702,36.2562163506379
"201","P800022FASY","P800022FASY",624.43725,1951.5,128,4,2016,424.668285714286,"FASY",1927.57142857143,126,"extreme",796.61,7,1990,2,0.015748031496063,23.2530525902791,28.1967764098243,4.94372381954525,FALSE,"FASY",49.2016594109,13.1503834719,3.42531466484,0.530127902712976,-0.569021725202465,-0.802871765072824,-0.803145051008483,-0.709653402778032,-0.570724936158534,-0.764979991370864,-0.539107214391456,-0.370810705220375,0.532931027031025,0.186078569863363,0.419221187465623,-1.30813041227917,1.06534458406827,1.07138546874801,-0.462337361157823,-0.12519276592408,0.337144595233743,43.6674871269305
"202","P800024ABAL","P800024ABAL",569.264125,1947.0625,136,8,2016,719.106714285714,"ABAL",1919.78571428571,138,"acid",828.796,7,1990,2,0.0145985401459854,30.2588021162947,26.9222880778921,-3.33651403840257,FALSE,"ABAL",48.6355799314,14.0588510711,2.3346362114,0.580056682706717,-0.733468820452382,-0.342760491566147,-0.243239674537025,0.884238245549811,-0.487114621105442,-0.618165035203941,-0.586417222769614,1.99601171491779,2.20741606548243,0.716919654473458,0.272557477783135,-2.62031734376766,-0.0917926639594371,-0.982640973538026,-0.235797679043914,0.0790924741096555,0.314890153153569,25.6335498366081
"203","P800024PCAB","P800024PCAB",1141.4438,1949,135,5,2016,940.418,"PCAB",1920,138,"acid",828.796,7,1990,3,0.021978021978022,34.6031412762002,38.1225836513303,3.51944237513008,FALSE,"PCAB",48.6355799314,14.0588510711,2.3346362114,0.580056682706717,-0.733468820452382,-0.342760491566147,-0.243239674537025,0.884238245549811,-0.487114621105442,-0.618165035203941,-0.586417222769614,1.99601171491779,2.20741606548243,0.716919654473458,0.272557477783135,-2.62031734376766,-0.0917926639594371,-0.982640973538026,-0.222952423924461,0.0710565947165985,0.294009018641059,25.6335498366081
"204","P800027ABAL","P800027ABAL",803.04575,1959.4375,113.5,8,2016,616.5958,"ABAL",1936,101,"acid",802,5,1990,12.5,0.116550116550117,28.0191747858063,31.9760786390614,3.95690385325515,FALSE,"ABAL",49.1983881887,13.2024532157,2.15897011757,0.775721332561546,-0.642526638141171,-0.754786042299246,-0.935150898742738,-0.315547947507874,-0.856903654064931,-1.02227777248348,-0.664439477808379,0.259543753420007,1.11596748448542,0.680312238310931,0.496266556617796,-2.17729666327364,1.06179016640215,0.635495591615047,-0.134581937751512,0.100455987454262,0.235037925205774,54.4811964864981
"205","P800027FASY","P800027FASY",1295.42575,1967.375,100.5,4,2016,1195.94266666667,"FASY",1943.16666666667,93.5,"acid",802,6,1990,7,0.0721649484536082,39.0220642257162,40.6126494108436,1.59058518512741,FALSE,"FASY",49.1983881887,13.2024532157,2.15897011757,0.775721332561546,-0.642526638141171,-0.754786042299246,-0.935150898742738,-0.315547947507874,-0.856903654064931,-1.02227777248348,-0.664439477808379,0.259543753420007,1.11596748448542,0.680312238310931,0.496266556617796,-2.17729666327364,1.06179016640215,0.635495591615047,-0.265759519364608,-0.0729603720190433,0.192799147345565,54.4811964864981
"206","P800029ABAL","P800029ABAL",1120.89,1950.5,134,5,2016,1200.2926,"ABAL",1928.6,115,"moderate",855.327,5,1990,19,0.152610441767068,39.0929661649367,37.7777907413616,-1.31517542357512,FALSE,"ABAL",49.1495971931,13.2519604521,3.26964902878,0.870135687061958,-0.509268762256666,-0.693682865536245,-0.992041567733302,0.36151440709576,-0.700501498836775,-0.324485230729621,-0.544569064466843,0.643584344694649,0.643328620031207,1.33180362379202,0.659068369902628,-2.2845652077314,0.879552427575083,-0.471212494137076,-0.204178652440195,-0.085661477698204,0.118517174741991,62.3504694842183
"207","P800029FASY","P800029FASY",980.6432,1958.8,121,5,2017,1004.40166666667,"FASY",1931.05555555556,113,"moderate",855.327,9,1990,8,0.0683760683760684,35.7609272921973,35.3354453985732,-0.425481893624045,FALSE,"FASY",49.1495971931,13.2519604521,3.26964902878,0.870135687061958,-0.509268762256666,-0.693682865536245,-0.992041567733302,0.36151440709576,-0.700501498836775,-0.324485230729621,-0.544569064466843,0.643584344694649,0.643328620031207,1.33180362379202,0.659068369902628,-2.2845652077314,0.879552427575083,-0.471212494137076,-0.289127856294639,-0.0996146412601405,0.189513215034499,62.3504694842183
"208","P800030ABAL","P800030ABAL",1461.215,1957.4,118,5,2016,1003.06825,"ABAL",1928.5,107,"moderate",1005.14,4,1990,11,0.0977777777777778,35.7371817854768,43.1332438075328,7.39606202205606,FALSE,"ABAL",49.2098165108,13.2714637459,3.30311405659,1.03756237296797,-0.836435281705116,-0.884283615674304,-0.786998873174669,-0.362507230591706,-0.912714382695452,-0.9962497722171,-0.783777087497099,0.0591769377990368,0.786064003598129,0.445205688636109,0.7489548914526,-2.28074735977693,0.826870389669146,0.917961652543624,-0.43331079035316,-0.258787920890763,0.174522869462397,52.2678325480605
"209","P800031PCAB","P800031PCAB",1510.53571428571,1964.71428571429,108,7,2019,1586.99488888889,"PCAB",1935.77777777778,110,"rich",672,9,1990,2,0.018348623853211,44.9513587094516,43.8551457090638,-1.09621300038772,FALSE,"PCAB",48.8806499096,13.8350047704,2.72009325027,0.227050108524552,-0.0535536320734762,0.628697607394799,1.0373876977164,0.21864834582635,0.472708213678221,0.955583563193753,-0.188853783599572,-0.00996897508909348,-0.373935321309367,-0.849126369031983,-0.762531967566592,1.1008189303556,-1.4118477610705,-0.137658665730554,0.281328631425551,0.404981517735055,0.123652886309504,31.5051231479233
"210","P800035FASY","P800035FASY",766.574076923077,1963.03846153846,112,13,2019,594.571777777778,"FASY",1936.33333333333,103,"moist",965,9,1990,9,0.0837209302325581,27.5142199535096,31.2415177081276,3.72729775461805,FALSE,"FASY",48.9768766984,13.6494795422,4.10767173767,0.86139762873473,-0.439279395487368,-0.757601656390947,0.608681660135353,-0.267417694934842,-0.515241709182419,-0.273222030338537,-0.605978216444113,0.365435100534933,1.24256599164368,-0.831499345481782,0.522210522315823,-1.23031854298327,-0.55964492806576,0.810052974721146,-0.464451816175292,-0.170229946270135,0.294221869905157,36.8163881459087
"211","P800040FASY","P800040FASY",1107.3394,1933.8,172,5,2020,1025.272375,"FASY",1906.3125,168.5,"moderate",974,8,1990,3.5,0.0205580029368576,36.1305595303263,37.5487458315616,1.4181863012353,FALSE,"FASY",48.7557924641,13.9336379046,3.18661594391,0.623691477560993,-0.540268535604683,-0.331862193298695,0.139614097627296,0.446145012351774,-0.155782454848297,-0.24476649645055,-0.290221169144998,0.710309248188977,0.625480578787514,0.00914269341089431,0.113037243109739,-1.17131033154242,-0.435793269935661,-0.197276050917352,-0.425073387726998,-0.302450683425536,0.122622704301462,29.3082218334141
"212","P800041PISY","P800041PISY",1506.067875,1986.9375,69.5,8,2021,1128.99818181818,"PISY",1958.45454545455,63,"moist",200,22,1990,6.5,0.0981132075471698,37.9141811335141,43.7902406422382,5.87605950872411,FALSE,"PISY",48.9670137503,17.2230010068,7.53722667694,-1.63564225973406,1.09925460506034,0.980496827943772,-1.15088266268027,-1.50618224164464,1.49753277713637,-0.746759499772076,-0.0430219660838704,-1.10133054315967,0.483474169859899,-0.0522008368208308,-1.27107420269033,2.31501761455325,2.01795563073174,0.504225465870461,0.294954385950822,0.111686429658657,-0.183267956292165,-8.88667423520706
"213","P800044PCAB","P800044PCAB",1915.32333333333,1977.2,90,15,2021,1453.15333333333,"PCAB",1946.91666666667,94.5,"moderate",455,12,1990,4.5,0.0487804878048781,43.0140940688467,49.3828452901795,6.36875122133279,FALSE,"PCAB",49.1030143807,17.1760086042,2.02587801218,-1.87298039106911,0.746271102561725,0.604801347002887,-1.18882099001386,-2.25667277094005,-0.0902818039975741,-0.26799051799818,0.436806528783952,-1.80387243529531,0.379546942957878,-0.670549475896259,-1.29483224249856,2.55912360440433,2.27779193948286,1.93619068861087,0.318690988696752,0.359886218905185,0.041195230208433,0.29732640595793
"214","P800047PCAB","P800047PCAB",1681.5104,1984.6,77,5,2022,1504.07452173913,"PCAB",1954.58695652174,67,"moderate",490,23,1990,10,0.138888888888889,43.7612518023281,46.2705687901424,2.50931698781433,FALSE,"PCAB",49.3899945942,17.9700217091,3.8158159256,-0.95340115209378,0.0654812924302681,-0.799910421052888,-1.07040108858549,-1.30042555844535,-0.505461252719864,-0.576482559454495,-0.00720675642749599,-1.23794523603555,-0.301511615610332,0.025185610415836,0.154467311679728,0.30007486746757,1.83570502927067,1.52475087527101,0.50107069723228,0.608049537134684,0.106978839902404,18.4313544017335
